date,region,deaths,cases
2020-03-23T17:00:00,Emilia-Romagna,892,8535
2020-03-23T17:00:00,Friuli Venezia Giulia,54,930
2020-03-23T17:00:00,Lazio,63,1540
2020-03-23T17:00:00,Liguria,212,1924
2020-03-23T17:00:00,Lombardia,3776,28761
2020-03-23T17:00:00,Marche,203,2569
2020-03-23T17:00:00,Molise,7,67
2020-03-23T17:00:00,P.A. Bolzano,29,724
2020-03-23T17:00:00,P.A. Trento,41,1023
2020-03-23T17:00:00,Piemonte,315,4861
2020-03-23T17:00:00,Puglia,37,906
2020-03-23T17:00:00,Sardegna,11,359
2020-03-23T17:00:00,Sicilia,13,721
2020-03-23T17:00:00,Toscana,109,2461
2020-03-23T17:00:00,Umbria,16,577
2020-03-23T17:00:00,Valle d'Aosta,12,393
2020-03-23T17:00:00,Veneto,192,5505
2020-03-24T17:00:00,Abruzzo,46,689
2020-03-24T17:00:00,Basilicata,1,92
2020-03-24T17:00:00,Calabria,10,319
2020-03-24T17:00:00,Campania,56,1101
2020-03-24T17:00:00,Emilia-Romagna,985,9254
2020-03-24T17:00:00,Friuli Venezia Giulia,64,992
2020-03-24T17:00:00,Lazio,80,1728
2020-03-24T17:00:00,Liguria,231,2116
2020-03-24T17:00:00,Lombardia,4178,30703
2020-03-24T17:00:00,Marche,231,2736
2020-03-24T17:00:00,Molise,8,73
2020-03-24T17:00:00,P.A. Bolzano,38,781
2020-03-24T17:00:00,P.A. Trento,56,1110
2020-03-24T17:00:00,Piemonte,374,5515
2020-03-24T17:00:00,Puglia,44,1005
2020-03-24T17:00:00,Sardegna,15,421
2020-03-24T17:00:00,Sicilia,20,846
2020-03-24T17:00:00,Toscana,129,2699
2020-03-24T17:00:00,Umbria,19,648
2020-03-24T17:00:00,Valle d'Aosta,19,400
2020-03-24T17:00:00,Veneto,216,5948
2020-03-25T17:00:00,Abruzzo,52,813
2020-03-25T17:00:00,Basilicata,1,113
2020-03-25T17:00:00,Calabria,11,351
2020-03-25T17:00:00,Campania,74,1199
2020-03-25T17:00:00,Emilia-Romagna,1077,10054
2020-03-25T17:00:00,Friuli Venezia Giulia,70,1139
2020-03-25T17:00:00,Lazio,95,1901
2020-03-25T17:00:00,Liguria,254,2305
2020-03-25T17:00:00,Lombardia,4474,32346
2020-03-25T17:00:00,Marche,287,2934
2020-03-25T17:00:00,Molise,8,73
2020-03-25T17:00:00,P.A. Bolzano,43,858
2020-03-25T17:00:00,P.A. Trento,74,1222
2020-03-25T17:00:00,Piemonte,449,6024
2020-03-25T17:00:00,Puglia,48,1093
2020-03-25T17:00:00,Sardegna,18,442
2020-03-25T17:00:00,Sicilia,25,994
2020-03-25T17:00:00,Toscana,142,2972
2020-03-25T17:00:00,Umbria,19,710
2020-03-25T17:00:00,Valle d'Aosta,24,401
2020-03-25T17:00:00,Veneto,258,6442
2020-03-26T17:00:00,Abruzzo,63,946
2020-03-26T17:00:00,Basilicata,1,134
2020-03-26T17:00:00,Calabria,14,393
2020-03-26T17:00:00,Campania,83,1310
2020-03-26T17:00:00,Emilia-Romagna,1174,10816
2020-03-26T17:00:00,Friuli Venezia Giulia,72,1223
2020-03-26T17:00:00,Lazio,106,2096
2020-03-26T17:00:00,Liguria,280,2567
2020-03-26T17:00:00,Lombardia,4861,34889
2020-03-26T17:00:00,Marche,310,3114
2020-03-26T17:00:00,Molise,8,103
2020-03-26T17:00:00,P.A. Bolzano,48,906
2020-03-26T17:00:00,P.A. Trento,86,1297
2020-03-26T17:00:00,Piemonte,449,6534
2020-03-26T17:00:00,Puglia,65,1182
2020-03-26T17:00:00,Sardegna,19,494
2020-03-26T17:00:00,Sicilia,33,1164
2020-03-26T17:00:00,Toscana,158,3226
2020-03-26T17:00:00,Umbria,20,802
2020-03-26T17:00:00,Valle d'Aosta,28,408
2020-03-26T17:00:00,Veneto,287,6935
2020-03-27T17:00:00,Abruzzo,68,1017
2020-03-27T17:00:00,Basilicata,3,151
2020-03-27T17:00:00,Calabria,18,494
2020-03-27T17:00:00,Campania,98,1454
2020-03-27T17:00:00,Emilia-Romagna,1267,11588
2020-03-27T17:00:00,Friuli Venezia Giulia,76,1317
2020-03-27T17:00:00,Lazio,118,2295
2020-03-27T17:00:00,Liguria,331,2696
2020-03-27T17:00:00,Lombardia,5402,37298
2020-03-27T17:00:00,Marche,336,3196
2020-03-27T17:00:00,Molise,9,109
2020-03-27T17:00:00,P.A. Bolzano,60,1003
2020-03-27T17:00:00,P.A. Trento,102,1391
2020-03-27T17:00:00,Piemonte,569,7092
2020-03-27T17:00:00,Puglia,69,1334
2020-03-27T17:00:00,Sardegna,21,530
2020-03-27T17:00:00,Sicilia,39,1250
2020-03-27T17:00:00,Toscana,177,3450
2020-03-27T17:00:00,Umbria,21,884
2020-03-27T17:00:00,Valle d'Aosta,37,452
2020-03-27T17:00:00,Veneto,313,7497
2020-03-28T17:00:00,Abruzzo,76,1133
2020-03-28T17:00:00,Basilicata,3,182
2020-03-28T17:00:00,Calabria,21,555
2020-03-28T17:00:00,Campania,109,1592
2020-03-28T17:00:00,Emilia-Romagna,1344,12383
2020-03-28T17:00:00,Friuli Venezia Giulia,87,1436
2020-03-28T17:00:00,Lazio,124,2505
2020-03-28T17:00:00,Liguria,358,2822
2020-03-28T17:00:00,Lombardia,5944,39415
2020-03-28T17:00:00,Marche,364,3373
2020-03-28T17:00:00,Molise,9,123
2020-03-28T17:00:00,P.A. Bolzano,64,1109
2020-03-28T17:00:00,P.A. Trento,120,1505
2020-03-28T17:00:00,Piemonte,617,7671
2020-03-28T17:00:00,Puglia,71,1458
2020-03-28T17:00:00,Sardegna,26,624
2020-03-28T17:00:00,Sicilia,57,1359
2020-03-28T17:00:00,Toscana,198,3817
2020-03-28T17:00:00,Umbria,28,969
2020-03-28T17:00:00,Valle d'Aosta,41,511
2020-03-28T17:00:00,Veneto,362,7930
2020-03-29T17:00:00,Abruzzo,88,1293
2020-03-29T17:00:00,Basilicata,4,202
2020-03-29T17:00:00,Calabria,25,614
2020-03-29T17:00:00,Campania,117,1759
2020-03-29T17:00:00,Emilia-Romagna,1443,13119
2020-03-29T17:00:00,Friuli Venezia Giulia,98,1480
2020-03-29T17:00:00,Lazio,136,2706
2020-03-29T17:00:00,Liguria,377,3076
2020-03-29T17:00:00,Lombardia,6360,41007
2020-03-29T17:00:00,Marche,386,3558
2020-03-29T17:00:00,Molise,9,127
2020-03-29T17:00:00,P.A. Bolzano,64,1214
2020-03-29T17:00:00,P.A. Trento,129,1594
2020-03-29T17:00:00,Piemonte,684,8206
2020-03-29T17:00:00,Puglia,86,1549
2020-03-29T17:00:00,Sardegna,27,638
2020-03-29T17:00:00,Sicilia,65,1460
2020-03-29T17:00:00,Toscana,215,4122
2020-03-29T17:00:00,Umbria,31,1023
2020-03-29T17:00:00,Valle d'Aosta,43,584
2020-03-29T17:00:00,Veneto,392,8358
2020-03-30T17:00:00,Abruzzo,102,1345
2020-03-30T17:00:00,Basilicata,5,214
2020-03-30T17:00:00,Calabria,31,647
2020-03-30T17:00:00,Campania,125,1952
2020-03-30T17:00:00,Emilia-Romagna,1538,13531
2020-03-30T17:00:00,Friuli Venezia Giulia,107,1501
2020-03-30T17:00:00,Lazio,150,2914
2020-03-30T17:00:00,Liguria,397,3217
2020-03-30T17:00:00,Lombardia,6818,42161
2020-03-30T17:00:00,Marche,417,3684
2020-03-30T17:00:00,Molise,9,134
2020-03-30T17:00:00,P.A. Bolzano,74,1325
2020-03-30T17:00:00,P.A. Trento,147,1682
2020-03-30T17:00:00,Piemonte,749,8712
2020-03-30T17:00:00,Puglia,91,1712
2020-03-30T17:00:00,Sardegna,28,682
2020-03-30T17:00:00,Sicilia,76,1555
2020-03-30T17:00:00,Toscana,231,4412
2020-03-30T17:00:00,Umbria,33,1051
2020-03-30T17:00:00,Valle d'Aosta,50,584
2020-03-30T17:00:00,Veneto,413,8724
2020-03-31T17:00:00,Abruzzo,115,1401
2020-03-31T17:00:00,Basilicata,7,226
2020-03-31T17:00:00,Calabria,36,659
2020-03-31T17:00:00,Campania,133,2092
2020-03-31T17:00:00,Emilia-Romagna,1644,14074
2020-03-31T17:00:00,Friuli Venezia Giulia,113,1593
2020-03-31T17:00:00,Lazio,162,3095
2020-03-31T17:00:00,Liguria,428,3416
2020-03-31T17:00:00,Lombardia,7199,43208
2020-03-31T17:00:00,Marche,452,3825
2020-03-31T17:00:00,Molise,9,144
2020-03-31T17:00:00,P.A. Bolzano,76,1371
2020-03-31T17:00:00,P.A. Trento,164,1746
2020-03-31T17:00:00,Piemonte,854,9301
2020-03-31T17:00:00,Puglia,110,1803
2020-03-31T17:00:00,Sardegna,31,722
2020-03-31T17:00:00,Sicilia,81,1647
2020-03-31T17:00:00,Toscana,244,4608
2020-03-31T17:00:00,Umbria,37,1078
2020-03-31T17:00:00,Valle d'Aosta,56,628
2020-03-31T17:00:00,Veneto,477,9155
2020-04-01T17:00:00,Abruzzo,123,1436
2020-04-01T17:00:00,Basilicata,9,237
2020-04-01T17:00:00,Calabria,38,669
2020-04-01T17:00:00,Campania,148,2231
2020-04-01T17:00:00,Emilia-Romagna,1732,14787
2020-04-01T17:00:00,Friuli Venezia Giulia,122,1685
2020-04-01T17:00:00,Lazio,169,3264
2020-04-01T17:00:00,Liguria,460,3660
2020-04-01T17:00:00,Lombardia,7593,44773
2020-04-01T17:00:00,Marche,477,3962
2020-04-01T17:00:00,Molise,10,160
2020-04-01T17:00:00,P.A. Bolzano,116,1418
2020-04-01T17:00:00,P.A. Trento,173,1870
2020-04-01T17:00:00,Piemonte,886,9795
2020-04-01T17:00:00,Puglia,129,1946
2020-04-01T17:00:00,Sardegna,34,745
2020-04-01T17:00:00,Sicilia,88,1718
2020-04-01T17:00:00,Toscana,253,4867
2020-04-01T17:00:00,Umbria,37,1095
2020-04-01T17:00:00,Valle d'Aosta,59,631
2020-04-01T17:00:00,Veneto,499,9625
2020-04-02T17:00:00,Abruzzo,133,1497
2020-04-02T17:00:00,Basilicata,10,246
2020-04-02T17:00:00,Calabria,41,691
2020-04-02T17:00:00,Campania,167,2456
2020-04-02T17:00:00,Emilia-Romagna,1811,15333
2020-04-02T17:00:00,Friuli Venezia Giulia,129,1799
2020-04-02T17:00:00,Lazio,185,3433
2020-04-02T17:00:00,Liguria,488,3782
2020-04-02T17:00:00,Lombardia,7960,46065
2020-04-02T17:00:00,Marche,503,4098
2020-04-02T17:00:00,Molise,11,165
2020-04-02T17:00:00,P.A. Bolzano,129,1479
2020-04-02T17:00:00,P.A. Trento,187,2003
2020-04-02T17:00:00,Piemonte,983,10353
2020-04-02T17:00:00,Puglia,144,2077
2020-04-02T17:00:00,Sardegna,40,794
2020-04-02T17:00:00,Sicilia,93,1791
2020-04-02T17:00:00,Toscana,268,5273
2020-04-02T17:00:00,Umbria,38,1128
2020-04-02T17:00:00,Valle d'Aosta,63,668
2020-04-02T17:00:00,Veneto,532,10111
2020-04-03T17:00:00,Abruzzo,146,1563
2020-04-03T17:00:00,Basilicata,11,261
2020-04-03T17:00:00,Calabria,45,733
2020-04-03T17:00:00,Campania,181,2677
2020-04-03T17:00:00,Emilia-Romagna,1902,15932
2020-04-03T17:00:00,Friuli Venezia Giulia,136,1879
2020-04-03T17:00:00,Lazio,199,3600
2020-04-03T17:00:00,Liguria,519,3965
2020-04-03T17:00:00,Lombardia,8311,47520
2020-04-03T17:00:00,Marche,557,4230
2020-04-03T17:00:00,Molise,11,176
2020-04-03T17:00:00,P.A. Bolzano,139,1559
2020-04-03T17:00:00,P.A. Trento,204,2109
2020-04-03T17:00:00,Piemonte,1043,10896
2020-04-03T17:00:00,Puglia,164,2182
2020-04-03T17:00:00,Sardegna,41,825
2020-04-03T17:00:00,Sicilia,101,1859
2020-04-03T17:00:00,Toscana,290,5499
2020-04-03T17:00:00,Umbria,39,1179
2020-04-03T17:00:00,Valle d'Aosta,70,719
2020-04-03T17:00:00,Veneto,572,10464
2020-04-04T17:00:00,Abruzzo,153,1628
2020-04-04T17:00:00,Basilicata,11,264
2020-04-04T17:00:00,Calabria,49,741
2020-04-04T17:00:00,Campania,186,2828
2020-04-04T17:00:00,Emilia-Romagna,1977,16540
2020-04-04T17:00:00,Friuli Venezia Giulia,145,1986
2020-04-04T17:00:00,Lazio,212,3757
2020-04-04T17:00:00,Liguria,542,4203
2020-04-04T17:00:00,Lombardia,8656,49118
2020-04-04T17:00:00,Marche,574,4341
2020-04-04T17:00:00,Molise,11,206
2020-04-04T17:00:00,P.A. Bolzano,146,1592
2020-04-04T17:00:00,P.A. Trento,210,2220
2020-04-04T17:00:00,Piemonte,1128,11709
2020-04-04T17:00:00,Puglia,173,2240
2020-04-04T17:00:00,Sardegna,41,874
2020-04-04T17:00:00,Sicilia,111,1932
2020-04-04T17:00:00,Toscana,307,5671
2020-04-04T17:00:00,Umbria,41,1210
2020-04-04T17:00:00,Valle d'Aosta,82,748
2020-04-04T17:00:00,Veneto,607,10824
2020-04-05T17:00:00,Abruzzo,158,1703
2020-04-05T17:00:00,Basilicata,13,278
2020-04-05T17:00:00,Calabria,56,795
2020-04-05T17:00:00,Campania,189,2960
2020-04-05T17:00:00,Emilia-Romagna,2051,17089
2020-04-05T17:00:00,Friuli Venezia Giulia,154,2048
2020-04-05T17:00:00,Lazio,219,3880
2020-04-05T17:00:00,Liguria,556,4449
2020-04-05T17:00:00,Lombardia,8905,50455
2020-04-05T17:00:00,Marche,599,4464
2020-04-05T17:00:00,Molise,13,224
2020-04-05T17:00:00,P.A. Bolzano,158,1644
2020-04-05T17:00:00,P.A. Trento,217,2285
2020-04-05T17:00:00,Piemonte,1168,12362
2020-04-05T17:00:00,Puglia,182,2317
2020-04-05T17:00:00,Sardegna,43,907
2020-04-05T17:00:00,Sicilia,116,1994
2020-04-05T17:00:00,Toscana,325,5847
2020-04-05T17:00:00,Umbria,43,1239
2020-04-05T17:00:00,Valle d'Aosta,91,782
2020-04-05T17:00:00,Veneto,631,11226
2020-04-06T17:00:00,Abruzzo,169,1721
2020-04-06T17:00:00,Basilicata,13,287
2020-04-06T17:00:00,Calabria,58,817
2020-04-06T17:00:00,Campania,204,3058
2020-04-06T17:00:00,Emilia-Romagna,2108,17556
2020-04-06T17:00:00,Friuli Venezia Giulia,158,2103
2020-04-06T17:00:00,Lazio,229,4031
2020-04-06T17:00:00,Liguria,595,4549
2020-04-06T17:00:00,Lombardia,9202,51534
2020-04-06T17:00:00,Marche,612,4614
2020-04-06T17:00:00,Molise,13,224
2020-04-06T17:00:00,P.A. Bolzano,164,1722
2020-04-06T17:00:00,P.A. Trento,230,2348
2020-04-06T17:00:00,Piemonte,1251,12924
2020-04-06T17:00:00,Puglia,195,2444
2020-04-06T17:00:00,Sardegna,47,922
2020-04-06T17:00:00,Sicilia,123,2046
2020-04-06T17:00:00,Toscana,350,6001
2020-04-06T17:00:00,Umbria,44,1253
2020-04-06T17:00:00,Valle d'Aosta,96,805
2020-04-06T17:00:00,Veneto,662,11588
2020-04-07T17:00:00,Abruzzo,172,1799
2020-04-07T17:00:00,Basilicata,14,291
2020-04-07T17:00:00,Calabria,60,833
2020-04-07T17:00:00,Campania,216,3148
2020-04-07T17:00:00,Emilia-Romagna,2180,17825
2020-04-07T17:00:00,Friuli Venezia Giulia,164,2153
2020-04-07T17:00:00,Lazio,238,4149
2020-04-07T17:00:00,Liguria,620,4757
2020-04-07T17:00:00,Lombardia,9484,52325
2020-04-07T17:00:00,Marche,630,4710
2020-04-07T17:00:00,Molise,13,224
2020-04-07T17:00:00,P.A. Bolzano,174,1811
2020-04-07T17:00:00,P.A. Trento,244,2476
2020-04-07T17:00:00,Piemonte,1319,13343
2020-04-07T17:00:00,Puglia,209,2514
2020-04-07T17:00:00,Sardegna,52,935
2020-04-07T17:00:00,Sicilia,125,2097
2020-04-07T17:00:00,Toscana,369,6173
2020-04-07T17:00:00,Umbria,49,1263
2020-04-07T17:00:00,Valle d'Aosta,100,835
2020-04-07T17:00:00,Veneto,695,11925
2020-04-08T17:00:00,Abruzzo,179,1859
2020-04-08T17:00:00,Basilicata,14,297
2020-04-08T17:00:00,Calabria,60,859
2020-04-08T17:00:00,Campania,221,3268
2020-04-08T17:00:00,Emilia-Romagna,2234,18234
2020-04-08T17:00:00,Friuli Venezia Giulia,169,2218
2020-04-08T17:00:00,Lazio,244,4266
2020-04-08T17:00:00,Liguria,654,4906
2020-04-08T17:00:00,Lombardia,9722,53414
2020-04-08T17:00:00,Marche,652,4859
2020-04-08T17:00:00,Molise,13,226
2020-04-08T17:00:00,P.A. Bolzano,183,1835
2020-04-08T17:00:00,P.A. Trento,255,2602
2020-04-08T17:00:00,Piemonte,1378,13883
2020-04-08T17:00:00,Puglia,219,2634
2020-04-08T17:00:00,Sardegna,59,975
2020-04-08T17:00:00,Sicilia,133,2159
2020-04-08T17:00:00,Toscana,392,6379
2020-04-08T17:00:00,Umbria,50,1289
2020-04-08T17:00:00,Valle d'Aosta,102,850
2020-04-08T17:00:00,Veneto,736,12410
2020-04-09T17:00:00,Abruzzo,194,1931
2020-04-09T17:00:00,Basilicata,15,303
2020-04-09T17:00:00,Calabria,61,874
2020-04-09T17:00:00,Campania,227,3344
2020-04-09T17:00:00,Emilia-Romagna,2316,18677
2020-04-09T17:00:00,Friuli Venezia Giulia,171,2299
2020-04-09T17:00:00,Lazio,253,4429
2020-04-09T17:00:00,Liguria,682,5020
2020-04-09T17:00:00,Lombardia,10022,54802
2020-04-09T17:00:00,Marche,669,4955
2020-04-09T17:00:00,Molise,13,234
2020-04-09T17:00:00,P.A. Bolzano,187,1903
2020-04-09T17:00:00,P.A. Trento,268,2708
2020-04-09T17:00:00,Piemonte,1454,14522
2020-04-09T17:00:00,Puglia,225,2716
2020-04-09T17:00:00,Sardegna,64,1026
2020-04-09T17:00:00,Sicilia,138,2232
2020-04-09T17:00:00,Toscana,408,6552
2020-04-09T17:00:00,Umbria,51,1298
2020-04-09T17:00:00,Valle d'Aosta,105,868
2020-04-09T17:00:00,Veneto,756,12933
2020-04-10T17:00:00,Abruzzo,198,2014
2020-04-10T17:00:00,Basilicata,15,308
2020-04-10T17:00:00,Calabria,65,901
2020-04-10T17:00:00,Campania,231,3442
2020-04-10T17:00:00,Emilia-Romagna,2397,19128
2020-04-10T17:00:00,Friuli Venezia Giulia,179,2349
2020-04-10T17:00:00,Lazio,263,4583
2020-04-10T17:00:00,Liguria,709,5191
2020-04-10T17:00:00,Lombardia,10238,56048
2020-04-10T17:00:00,Marche,682,5084
2020-04-10T17:00:00,Molise,13,243
2020-04-10T17:00:00,P.A. Bolzano,191,1955
2020-04-10T17:00:00,P.A. Trento,275,2816
2020-04-10T17:00:00,Piemonte,1532,15012
2020-04-10T17:00:00,Puglia,238,2809
2020-04-10T17:00:00,Sardegna,69,1063
2020-04-10T17:00:00,Sicilia,148,2302
2020-04-10T17:00:00,Toscana,454,6727
2020-04-10T17:00:00,Umbria,52,1302
2020-04-10T17:00:00,Valle d'Aosta,107,879
2020-04-10T17:00:00,Veneto,793,13421
2020-04-11T17:00:00,Abruzzo,206,2120
2020-04-11T17:00:00,Basilicata,17,312
2020-04-11T17:00:00,Calabria,66,915
2020-04-11T17:00:00,Campania,238,3517
2020-04-11T17:00:00,Emilia-Romagna,2481,19635
2020-04-11T17:00:00,Friuli Venezia Giulia,185,2393
2020-04-11T17:00:00,Lazio,273,4723
2020-04-11T17:00:00,Liguria,734,5376
2020-04-11T17:00:00,Lombardia,10511,57592
2020-04-11T17:00:00,Marche,689,5211
2020-04-11T17:00:00,Molise,14,246
2020-04-11T17:00:00,P.A. Bolzano,200,1957
2020-04-11T17:00:00,P.A. Trento,284,2970
2020-04-11T17:00:00,Piemonte,1633,16008
2020-04-11T17:00:00,Puglia,253,2904
2020-04-11T17:00:00,Sardegna,73,1091
2020-04-11T17:00:00,Sicilia,154,2364
2020-04-11T17:00:00,Toscana,467,6958
2020-04-11T17:00:00,Umbria,52,1309
2020-04-11T17:00:00,Valle d'Aosta,107,902
2020-04-11T17:00:00,Veneto,831,13768
2020-04-12T17:00:00,Abruzzo,212,2160
2020-04-12T17:00:00,Basilicata,18,315
2020-04-12T17:00:00,Calabria,66,923
2020-04-12T17:00:00,Campania,242,3604
2020-04-12T17:00:00,Emilia-Romagna,2564,20098
2020-04-12T17:00:00,Friuli Venezia Giulia,195,2431
2020-04-12T17:00:00,Lazio,279,4845
2020-04-12T17:00:00,Liguria,749,5494
2020-04-12T17:00:00,Lombardia,10621,59052
2020-04-12T17:00:00,Marche,700,5303
2020-04-12T17:00:00,Molise,15,257
2020-04-12T17:00:00,P.A. Bolzano,205,2098
2020-04-12T17:00:00,P.A. Trento,293,3053
2020-04-12T17:00:00,Piemonte,1729,16660
2020-04-12T17:00:00,Puglia,260,2989
2020-04-12T17:00:00,Sardegna,73,1113
2020-04-12T17:00:00,Sicilia,163,2416
2020-04-12T17:00:00,Toscana,495,7235
2020-04-12T17:00:00,Umbria,52,1319
2020-04-12T17:00:00,Valle d'Aosta,112,921
2020-04-12T17:00:00,Veneto,856,14077
2020-04-13T17:00:00,Abruzzo,224,2213
2020-04-13T17:00:00,Basilicata,18,319
2020-04-13T17:00:00,Calabria,67,928
2020-04-13T17:00:00,Campania,248,3670
2020-04-13T17:00:00,Emilia-Romagna,2615,20440
2020-04-13T17:00:00,Friuli Venezia Giulia,202,2482
2020-04-13T17:00:00,Lazio,284,4968
2020-04-13T17:00:00,Liguria,760,5596
2020-04-13T17:00:00,Lombardia,10901,60314
2020-04-13T17:00:00,Marche,713,5381
2020-04-13T17:00:00,Molise,15,257
2020-04-13T17:00:00,P.A. Bolzano,212,2149
2020-04-13T17:00:00,P.A. Trento,300,3126
2020-04-13T17:00:00,Piemonte,1826,17134
2020-04-13T17:00:00,Puglia,267,3065
2020-04-13T17:00:00,Sardegna,75,1128
2020-04-13T17:00:00,Sicilia,171,2458
2020-04-13T17:00:00,Toscana,518,7390
2020-04-13T17:00:00,Umbria,52,1320
2020-04-13T17:00:00,Valle d'Aosta,115,927
2020-04-13T17:00:00,Veneto,882,14251
2020-04-14T17:00:00,Abruzzo,232,2245
2020-04-14T17:00:00,Basilicata,19,319
2020-04-14T17:00:00,Calabria,68,956
2020-04-14T17:00:00,Campania,260,3769
2020-04-14T17:00:00,Emilia-Romagna,2705,20752
2020-04-14T17:00:00,Friuli Venezia Giulia,206,2520
2020-04-14T17:00:00,Lazio,300,5111
2020-04-14T17:00:00,Liguria,793,5808
2020-04-14T17:00:00,Lombardia,11142,61326
2020-04-14T17:00:00,Marche,728,5426
2020-04-14T17:00:00,Molise,15,257
2020-04-14T17:00:00,P.A. Bolzano,214,2184
2020-04-14T17:00:00,P.A. Trento,310,3141
2020-04-14T17:00:00,Piemonte,1927,17690
2020-04-14T17:00:00,Puglia,278,3118
2020-04-14T17:00:00,Sardegna,80,1138
2020-04-14T17:00:00,Sicilia,175,2501
2020-04-14T17:00:00,Toscana,538,7527
2020-04-14T17:00:00,Umbria,53,1321
2020-04-14T17:00:00,Valle d'Aosta,118,947
2020-04-14T17:00:00,Veneto,906,14432
2020-04-15T17:00:00,Abruzzo,240,2274
2020-04-15T17:00:00,Basilicata,21,320
2020-04-15T17:00:00,Calabria,71,971
2020-04-15T17:00:00,Campania,278,3807
2020-04-15T17:00:00,Emilia-Romagna,2788,21029
2020-04-15T17:00:00,Friuli Venezia Giulia,212,2544
2020-04-15T17:00:00,Lazio,311,5232
2020-04-15T17:00:00,Liguria,807,5936
2020-04-15T17:00:00,Lombardia,11377,62153
2020-04-15T17:00:00,Marche,746,5503
2020-04-15T17:00:00,Molise,15,263
2020-04-15T17:00:00,P.A. Bolzano,223,2224
2020-04-15T17:00:00,P.A. Trento,318,3220
2020-04-15T17:00:00,Piemonte,2015,18229
2020-04-15T17:00:00,Puglia,288,3184
2020-04-15T17:00:00,Sardegna,83,1161
2020-04-15T17:00:00,Sicilia,181,2535
2020-04-15T17:00:00,Toscana,556,7666
2020-04-15T17:00:00,Umbria,54,1322
2020-04-15T17:00:00,Valle d'Aosta,121,958
2020-04-15T17:00:00,Veneto,940,14624
2020-04-16T17:00:00,Abruzzo,243,2346
2020-04-16T17:00:00,Basilicata,22,336
2020-04-16T17:00:00,Calabria,72,1009
2020-04-16T17:00:00,Campania,286,3887
2020-04-16T17:00:00,Emilia-Romagna,2843,21486
2020-04-16T17:00:00,Friuli Venezia Giulia,217,2616
2020-04-16T17:00:00,Lazio,316,5380
2020-04-16T17:00:00,Liguria,828,6039
2020-04-16T17:00:00,Lombardia,11608,63094
2020-04-16T17:00:00,Marche,764,5582
2020-04-16T17:00:00,Molise,16,263
2020-04-16T17:00:00,P.A. Bolzano,225,2267
2020-04-16T17:00:00,P.A. Trento,322,3294
2020-04-16T17:00:00,Piemonte,2094,19108
2020-04-16T17:00:00,Puglia,299,3258
2020-04-16T17:00:00,Sardegna,85,1164
2020-04-16T17:00:00,Sicilia,187,2579
2020-04-16T17:00:00,Toscana,585,7943
2020-04-16T17:00:00,Umbria,55,1329
2020-04-16T17:00:00,Valle d'Aosta,122,971
2020-04-16T17:00:00,Veneto,981,14990
2020-04-17T17:00:00,Abruzzo,246,2443
2020-04-17T17:00:00,Basilicata,22,337
2020-04-17T17:00:00,Calabria,73,991
2020-04-17T17:00:00,Campania,293,3951
2020-04-17T17:00:00,Emilia-Romagna,2903,21834
2020-04-17T17:00:00,Friuli Venezia Giulia,220,2675
2020-04-17T17:00:00,Lazio,332,5524
2020-04-17T17:00:00,Liguria,866,6188
2020-04-17T17:00:00,Lombardia,11851,64135
2020-04-17T17:00:00,Marche,785,5668
2020-04-17T17:00:00,Molise,16,269
2020-04-17T17:00:00,P.A. Bolzano,234,2296
2020-04-17T17:00:00,P.A. Trento,342,3376
2020-04-17T17:00:00,Piemonte,2171,19803
2020-04-17T17:00:00,Puglia,307,3327
2020-04-17T17:00:00,Sardegna,86,1178
2020-04-17T17:00:00,Sicilia,190,2625
2020-04-17T17:00:00,Toscana,602,8110
2020-04-17T17:00:00,Umbria,57,1337
2020-04-17T17:00:00,Valle d'Aosta,123,993
2020-04-17T17:00:00,Veneto,1026,15374
2020-04-18T17:00:00,Abruzzo,253,2487
2020-04-18T17:00:00,Basilicata,23,339
2020-04-18T17:00:00,Calabria,73,1011
2020-04-18T17:00:00,Campania,300,3988
2020-04-18T17:00:00,Emilia-Romagna,2965,22184
2020-04-18T17:00:00,Friuli Venezia Giulia,222,2731
2020-04-18T17:00:00,Lazio,340,5668
2020-04-18T17:00:00,Liguria,897,6301
2020-04-18T17:00:00,Lombardia,12050,65381
2020-04-18T17:00:00,Marche,795,5721
2020-04-18T17:00:00,Molise,16,269
2020-04-18T17:00:00,P.A. Bolzano,239,2325
2020-04-18T17:00:00,P.A. Trento,348,3431
2020-04-18T17:00:00,Piemonte,2252,20464
2020-04-18T17:00:00,Puglia,314,3409
2020-04-18T17:00:00,Sardegna,86,1198
2020-04-18T17:00:00,Sicilia,196,2672
2020-04-18T17:00:00,Toscana,618,8237
2020-04-18T17:00:00,Umbria,57,1344
2020-04-18T17:00:00,Valle d'Aosta,124,1073
2020-04-18T17:00:00,Veneto,1059,15692
2020-04-19T17:00:00,Abruzzo,258,2521
2020-04-19T17:00:00,Basilicata,24,342
2020-04-19T17:00:00,Calabria,75,1035
2020-04-19T17:00:00,Campania,304,4029
2020-04-19T17:00:00,Emilia-Romagna,3023,22560
2020-04-19T17:00:00,Friuli Venezia Giulia,225,2745
2020-04-19T17:00:00,Lazio,341,5755
2020-04-19T17:00:00,Liguria,928,6528
2020-04-19T17:00:00,Lombardia,12213,66236
2020-04-19T17:00:00,Marche,807,5769
2020-04-19T17:00:00,Molise,17,279
2020-04-19T17:00:00,P.A. Bolzano,245,2380
